Place ID,Place Name,Place Type,Coastal_5km,FN Reserve Type,Distance to Nearest Substation (km),Nearest Substation Name,Distance to Nearest Transmission Line (km),Transmission Lines Owner,Transmission Line Description,Transmission Line Voltage (kV),POP Capacity (Gbps) for communities that are within 2km of POP,Remaining Capacity of POP (Gbps) - (-1 indicates capacity is unknown),CBC P3 Last-Mile Eligible,CRTC Last-Mile Eligible,CRTC Satellite Dependant,CRTC Transport Eligible,Last-Mile Status - Sept2019,Transport Status - Sept2019,Notes - Sept2019,Last-Mile Status (March2020),Transport Status (March2020),Notes (March2020),Last-Mile Status (June2020),Transport Status (June2020),Notes (June2020),Last-Mile Status (Sept2020),Transport Status (Sept2020),Notes (Sept2020),CBC Phase,CBC P3 Project Type,CBC P3 Project Name(s),CBC P2 Project Type,CBC P2 Project Name(s),CBC P1 Project Type,CBC P1 Project Name(s),479 Status (Sept2019),479 Status (March 2020),479 Notes (March2020),479 Status (June2020),479 Notes (June2020),479 Status (Sept2020),479 Notes (Sept2020),Potential Projects,FN Alt Name,Nation,Band Number,Incorporated,Latitude,Longitude,DBUID,CDUID,CSDUID,HEXID
50530,Moricetown (Witset First Nation),Rural First Nations Reserve,No,Primary,30.3,SMITHERS SUB,1.6,,SRS - Smithers -> HZN - Hazelton,130,1,-1,No,No,No ,No,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Moricetown 1,Moricetown,530,No,55.0216,-127.3309,59490178000,5949,5949817,BC55031273
50531,Hazelton (Gitanmaax),Rural First Nations Reserve,No,Secondary,4,HAZELTON SUB,4,,SRS - Smithers -> HZN - Hazelton,130,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,531,Yes,55.2557,-127.675,59490164000,5949,5949022,BC55261277
50532,Kispiox,Rural First Nations Reserve,No,Primary,13.5,HAZELTON SUB,13.5,,SRS - Smithers -> HZN - Hazelton,130,10,1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Kispiox 1,Kispiox,532,No,55.3553,-127.6911,59490174000,5949,5949813,BC55381277
50533,Glen Vowell,Rural First Nations Reserve,No,Primary,8.4,HAZELTON SUB,8.4,,SRS - Smithers -> HZN - Hazelton,130,1,-1,Yes,No,No ,No,Yes,Yes,,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,,,,,,,,,,,,,,,,Sik-e-dakh 2,Glen Vowell,533,No,55.31,-127.6744,59490173000,5949,5949818,BC55321277
50534,Hagwilget (Hagwilget Village),Rural First Nations Reserve,No,Primary,1.6,HAZELTON SUB,1.6,,SRS - Smithers -> HZN - Hazelton,130,100,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Hagwilget 1,Hagwilget,534,No,55.2535,-127.6003,59490171000,5949,5949811,BC55261276
50535,Kitseguecla (Gitsegukla),Rural First Nations Reserve,No,Primary,21.9,HAZELTON SUB,21.6,,SRS - Smithers -> HZN - Hazelton,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Gitsegukla 1,Gitsegukla,535,No,55.0877,-127.8296,59490159000,5949,5949814,BC55091278
50536,Kitwanga (Gitwangak),Rural First Nations Reserve,No,Primary,32.8,HAZELTON SUB,32.6,,SRS - Smithers -> HZN - Hazelton,130,1,-1,Yes,Yes,No ,Yes,Yes,Yes,,Yes,Yes,,No,Yes,"Incorrectly labelled as ""Served"" in March release",No,Yes,,,,,,,,,,,,,,,,,Gitwangak 1,Gitwangak,536,No,55.0993,-128.0679,59490158000,5949,5949816,BC55091281
50537,Gitanyow,Rural First Nations Reserve,No,Primary,29,HAZELTON SUB,29,,SRS - Smithers -> HZN - Hazelton,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Tahltan Nation - TNDC Fibre Connectivity Initiative,,,Original,Original,,Original,,Original,,,Gitanyow 1,Gitanyow,537,No,55.2676,-128.0706,59490162000,5949,5949815,BC55261281
50538,Bella Bella (Heiltsuk),Rural First Nations Reserve,Yes,Primary,168.3,PORT HARDY SUB,5.5,Unknown,KGH - Keogh -> PHY - Port Hardy,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,Original,,Original,,Original,,,Bella Bella 1,Heiltsuk,538,No,52.1698,-128.1449,59450025000,5945,5945801,BC52171281
50539,Nuxalk Nation,Rural First Nations Reserve,Yes,Secondary,191.7,PORT HARDY SUB,0.2,Unknown,KGH - Keogh -> PHY - Port Hardy,69,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Bella Coola 1,Nuxalk Nation,539,No,52.3636,-126.7105,59450031000,5945,5945802,BC52361267
50540,Klemtu (Kitasoo),Rural First Nations Reserve,Yes,Primary,161.5,MINETTE SUB,58.1,Unknown,KIT - Kitimat -> MIN - Minette,230,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,Original,,Original,,Original,,,Kitasoo 1,Kitasoo,540,No,52.5906,-128.5197,59490180000,5949,5949802,BC52581285
50541,Oweekeno (Wuikinuxv Nation),Rural First Nations Reserve,Yes,Primary,109.2,PORT HARDY SUB,72.2,Unknown,KGH - Keogh -> PHY - Port Hardy,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,CityWest - Connected Coast,,,Original,Original,,Original,,Original,,,Katit 1,Oweekeno,541,No,51.6801,-127.2321,59450028000,5945,5945803,BC51681273
50542,Saulteau First Nations,Rural First Nations Reserve,No,Primary,16.8,CHETWYND SUB,1.9,,GMS - GM Shrum -> CWD - Chetwynd,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Shaw - Chetwynd to FSJ Transport,East Moberly Lake 169,Saulteau,542,No,55.8522,-121.653,59550122000,5955,5955801,BC55861217
50543,Fort Nelson First Nation,Rural First Nations Reserve,No,Primary,5.7,WESCUP SUB,1.2,Unknown,FNG - Fort Nelson Gas -> WSP - Wescup,138,,,Yes,Yes,No ,Yes,Yes,Yes,,Yes,No,,No,No,"Incorrectly labelled as ""Served"" in March release",No,No,,,,,,,,,,,,,,,,,Fort Nelson 2,Fort Nelson,543,No,58.7701,-122.6597,59590018000,5959,5959806,BC58781226
50544,Prophet River First Nation,Rural First Nations Reserve,No,Primary,70.4,WESCUP SUB,61.2,,1L359 FNG - Fort Nelson -> APL - Alberta,138,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Prophet River 4,Dene Tsaa Tse K'Nai,544,No,58.0925,-122.6975,59590015000,5959,5959810,BC58111227
50545,West Moberly First Nations,Rural First Nations Reserve,No,Primary,18.6,DOKIE TERMINAL,0.6,,GMS - GM Shrum -> CWD - Chetwynd,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Shaw - Chetwynd to FSJ Transport,West Moberly Lake 168A,West Moberly,545,No,55.8279,-121.8525,59550121000,5955,5955802,BC55831218
50546,Halfway River First Nation,Rural First Nations Reserve,No,Primary,56,PORTAGE PASS SUB,40.2,,GMS - GM Shrum -> FJN - Fort St. John,130,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,Vincent Communications - Kobes-Jedney Last-Mile,Halfway River 168,Halfway River,546,No,56.5134,-121.965,59550229000,5955,5955808,BC56491220
50547,Blueberry River First Nations,Rural First Nations Reserve,No,Primary,8.9,FOX CREEK SUB,4.3,,1L364FOX Tap -> Tap to Foxcreek,138,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,Phase 1,,,,,Last-Mile,Peace Region Internet Society - Provide High Speed Internet in BC's Peace Region,Original,Original,,Original,,Original,,,Blueberry River 205,Blueberry River,547,No,56.704,-121.1124,59550222000,5955,5955803,BC56731211
50548,Doig River First Nation,Rural First Nations Reserve,No,Primary,31.4,FOX CREEK SUB,31.4,,1L364FOX Tap -> Tap to Foxcreek,138,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Doig River 206,Doig River,548,No,56.5779,-120.4956,59550221000,5955,5955804,BC56551205
50549,Burrard (Tsleil-Waututh Nation),Urban First Nations Reserve,Yes,Primary,0.3,DEEP COVE SUB,0.2,,UG - Deep Cove Sub,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Burrard Inlet 3,Burrard,549,No,49.311,-122.9891,59150233000,5915,5915806,BC49331230
50550,Musqueam,Urban First Nations Reserve,Yes,Primary,2.7,CAMOSUN SUB,1.5,,UG - Mainwaring to Camosum,230,,,No,No,No ,No,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Musqueam 2,Musqueam,550,No,49.2249,-123.1992,59154013000,5915,5915803,BC49231232
50551,Sechelt Indian Government District (Sechelt),Rural First Nations Reserve,Yes,Primary,0.3,SECHELT SUB,0.3,,SEC - Sechelt -> GIB - Gibsons,130,10,10,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Sechelt,Sechelt,551,Yes,49.4739,-123.75,59290133000,5929,5929803,BC49461238
50552,Homalco,Rural First Nations Reserve,Yes,Primary,5.5,OYSTER RIVER SUB,3.4,,PUN - Puntledge -> JHT - John Hart,130,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Rogers - Campbell River to Victoria - Transport and Last-Mile (FWA),Homalco 9,Homalco,552,No,49.9516,-125.2436,59240226000,5924,5924840,BC49951253
50553,Klahoose First Nation,Rural First Nations Reserve,Yes,Primary,26.5,CAMPBELL RIVER SUB,23.8,Unknown,JHT - John Hart -> EFM - Elk Falls Mill,130,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,Rogers - Squamish to Sunshine Coast - Transport,Tork 7,Klahoose,553,No,50.1258,-124.9213,59240276000,5924,5924820,BC50111249
50554,Sliammon (Tla'amin Nation),Rural First Nations Reserve,Yes,Primary,7.6,FOREST VIEW SUB,5,Unknown,MSA - Malaspina -> POW - Powell River,130,,,No,No,No ,Yes,Yes,Yes,,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 2,,,Transport,Strathcona Regional District - Connected Coast,,,Original,Original,,Original,,Original,,,Sliammon 1,Sliammon,554,No,49.9006,-124.6174,59270089000,5927,5927802,BC49931246
50555,Squamish Nation ,Urban First Nations Reserve,Yes,Primary,1.7,NORTH VANCOUVER SUB,0.2,,NVR - North Vancouver -> NOR - Norgate,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,Phase 1,,,,,Last-Mile,Base Technology - SLRD Rural and Remote High Speed Internet,Original,Original,,Original,,Original,,,Mission 1,Squamish,555,No,49.3183,-123.0836,59153240000,5915,5915807,BC49331231
50556,N'Quatqua,Rural First Nations Reserve,No,Primary,26.1,CREEKSIDE CAPACITOR STN,1,,BRT - Bridge River -> CKY - Cheekye,230,100,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,Base Wireless - D'Arcy Birken Last-Mile,Nequatque 1 & 2,N'Quatqua,556,No,50.5276,-122.4842,59310232000,5931,5931017,BC50531225
50557,Mount Currie (Lil'wat Nation),Rural First Nations Reserve,No,Primary,5.5,CREEKSIDE CAPACITOR STN,0.5,,BRT - Bridge River -> ROS - Rosedale,300,,,No,No,No ,Yes,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Pending,,Yes,Pending,,Yes,Pending,,Phase 1/2,,,Transport,Shaw - Connecting Canadian Communities - Whistler to Cache Creek,Last-Mile,Base Technology - SLRD Rural and Remote High Speed Internet,Original,Original,,Original,,Original,,,Mount Currie,Lil'wat,557,No,50.3321,-122.6627,59310153000,5931,5931843,BC50341227
50558,Aitchelitz,Rural First Nations Reserve,No,Primary,3.1,CHILLIWACK SUB,2.2,,ALZ - Atchelitz -> CHK - Chilliwack,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Aitchelitch 9,Aitchelitz,558,No,49.1504,-121.9869,59090706000,5909,5909835,BC49151220
50559,Chehalis (Sts'ailes),Rural First Nations Reserve,No,Primary,11.1,KENT SUB,1.3,,NIC - Nicola -> MDN - Meridian,500,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Chehalis 5,Chehalis,559,No,49.2985,-121.9142,59090451000,5909,5909839,BC49281219
50560,Kwikwetlem First Nation,Urban First Nations Reserve,Yes,Primary,3.6,COMO LAKE SUB,0.9,,MDN - Meridian -> WHY - Whalley,230,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Coquitlam 1,Kwikwetlem,560,No,49.2302,-122.806,59154042000,5915,5915034,BC49251228
50561,Douglas Nation,Rural First Nations Reserve,No,Primary,0.4,UPPER HARRISON TERMINAL,0.2,,BRT - Bridge River -> ROS - Rosedale,300,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Douglas 8,In-SHUCK-ch,561,No,49.756,-122.2011,59090450100,5909,5909048,BC49771222
50562,Skookumchuck (Skatin Nations),Rural First Nations Reserve,No,Primary,7,SACHTEEN SUBSTATION,0.1,,BRT - Bridge River -> ROS - Rosedale,300,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Skookumchuck 4,In-SHUCK-ch,562,No,49.9383,-122.4104,59090453000,5909,5909845,BC49951224
50563,Katzie,Urban First Nations Reserve,Yes,Primary,3.3,HARVIE ROAD SUB,2.4,,SFL - Stave Falls -> COK - Como Lake,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Katzie 1,Katzie,563,No,49.2014,-122.6769,59151833000,5915,5915830,BC49201227
50564,Kwantlen First Nation,Rural First Nations Reserve,Yes,Primary,4.8,PORT KELLS SUB,0.9,,RUS - Ruskin -> 19-8,69,100,100,No,No,No ,No,No,No,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,McMillan Island 6,Kwantlen,564,No,49.1714,-122.5655,59153754000,5915,5915816,BC49151226
50565,Matsqui Nation,Rural First Nations Reserve,No,Primary,4.3,SILVERDALE SUB,2.9,,RUS - Ruskin -> MIS - Mission,69,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Matsqui Main 2,Matsqui,565,No,49.1045,-122.3388,59090739000,5909,5909878,BC49101223
50566,New Westminster Nation,Urban First Nations Reserve,Yes,Secondary,3.4,HORNE PAYNE SUB,1.3,,UG - Newell to Mainwaring,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,566,No,49.2363,-123.024,59151351000,5915,5915022,BC49251230
50567,Samahquam Nation,Rural First Nations Reserve,No,Primary,0.3,SACHTEEN SUBSTATION,0.1,,BRT - Bridge River -> ROS - Rosedale,300,,,Yes,Yes,No ,Yes,No,No,,No,No,,No,No,,No,No,,,,,,,,,,,,,,,,,Sachteen,In-SHUCK-ch,567,No,49.9906,-122.4581,59090455000,5909,5909883,BC49981224
50568,Scowlitz (Sq'éwlets),Rural First Nations Reserve,No,Primary,8.4,CHILLIWACK SUB,7,,NIC - Nicola -> MDN - Meridian,500,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Squawkum Creek 3,Scowlitz,568,No,49.2359,-122.0025,59090452000,5909,5909882,BC49231220
50569,Semiahmoo,Rural First Nations Reserve,Yes,Primary,2,WHITE ROCK SUB,1.9,,ING - Ingledow -> WRK - White Rock,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Semiahmoo,Semiahmoo,569,No,49.0145,-122.7777,59152579000,5915,5915801,BC49021227
50570,Shxwhá:y Village,Rural First Nations Reserve,No,Primary,2.6,CHILLIWACK SUB,2.4,,UG - Chilliwack,69,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Skway 5,Skway,570,No,49.169,-121.9889,59090528000,5909,5909826,BC49151220
50571,Skowkale,Rural First Nations Reserve,No,Primary,3,CHILLIWACK SUB,0.8,,60L093WAH Tap -> WAH - Wahleach,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Skowkale,Skowkale,571,No,49.1417,-121.9406,59090700000,5909,5909884,BC49151220
50572,Soowahlie,Rural First Nations Reserve,No,Primary,4.7,ATCHELITZ SUB,3.7,,ALZ - Atchelitz -> ROS - Rosedale,230,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Soowahlie 14,Soowahlie,572,No,49.081,-121.969,59090731000,5909,5909827,BC49101220
50573,Skwah,Urban First Nations Reserve,No,Primary,1.8,CHILLIWACK SUB,1.7,,UG - Chilliwack,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Skwah 4,Skwah,573,No,49.1778,-121.972,59090591000,5909,5909824,BC49201220
50574,Squiala First Nation,Rural First Nations Reserve,No,Primary,2.2,CHILLIWACK SUB,1.7,,ALZ - Atchelitz -> CHK - Chilliwack,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Squiaala,Squiala,574,No,49.158,-121.9794,59090705000,5909,5909885,BC49151220
50575,Tzeachten,Urban First Nations Reserve,No,Primary,4.1,ATCHELITZ SUB,0.4,,ALZ - Atchelitz -> ROS - Rosedale,230,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Tzeachten 13,Tzeachten,575,No,49.1119,-121.954,59090870000,5909,5909830,BC49101220
50576,Yakweakwioose,Rural First Nations Reserve,No,Primary,4,CHILLIWACK SUB,1.3,,ALZ - Atchelitz -> CHK - Chilliwack,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Yakweakwioose 12,Yakweakwioose,576,No,49.1326,-121.9386,59090699000,5909,5909831,BC49151220
50577,Tsawwassen First Nation,Urban First Nations Reserve,Yes,Primary,1.1,TSAWWASSEN BEACH TERMINAL,0.7,,ARN - Arnott -> TBT - Tsawwassen Beach T,100,10,10,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Tsawwassen,Tsawwassen,577,No,49.0379,-123.0977,59154016000,5915,5915802,BC49021231
50578,Sumas First Nation,Rural First Nations Reserve,No,Primary,6.1,SUMAS WAY SUB,0.4,,NIC - Nicola -> ING - Ingledow,500,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Upper Sumas 6,Sumas,578,No,49.0555,-122.195,59090722000,5909,5909877,BC49051222
50579,Deroche (Leq' a: mel First Nation),Rural First Nations Reserve,No,Secondary,9.1,CHILLIWACK SUB,8.9,,UG - Chilliwack,69,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,,579,No,49.1875,-122.0746,59090521000,5909,5909062,BC49201221
50580,Kwaw-kwaw-Apilt,Urban First Nations Reserve,No,Primary,1.6,CHILLIWACK SUB,1.3,,ALZ - Atchelitz -> CHK - Chilliwack,69,1,-1,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Kwawkwawapilt 6,Kwaw-kwaw-Apilt,580,No,49.1669,-121.9753,59090872000,5909,5909821,BC49151220
50581,Seabird Island,Rural First Nations Reserve,No,Primary,3.9,KENT SUB,0.4,,KLY - Kelly Lake -> CBN - Clayburn,500,,,No,No,No ,Yes,Yes,Yes,,Yes,No,,Yes,No,,Yes,No,,,,,,,,,,,,,,,,,Seabird Island,Seabird Island,581,No,49.2551,-121.7304,59090611000,5909,5909832,BC49251217
50582,Skawahlook First Nation,Rural First Nations Reserve,No,Primary,2.5,RUBY CREEK CAPACITOR,0.2,,WAH - Wahleach -> BBR - Boston Bar,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Ruby Creek 2,Skawahlook,582,No,49.3569,-121.6062,59090620000,5909,5909016,BC49351216
50583,Chawathil,Rural First Nations Reserve,No,Primary,6.3,RUBY CREEK CAPACITOR,0.2,,WAH - Wahleach -> BBR - Boston Bar,69,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Chawathil 4,Chawathil,583,No,49.3698,-121.5526,59090623000,5909,5909804,BC49381215
50584,Cheam,Rural First Nations Reserve,No,Primary,1.6,ROSEDALE SUB,0.4,,BRT - Bridge River -> ROS - Rosedale,300,100,100,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Cheam 1,Cheam,584,No,49.1898,-121.7835,59090599000,5909,5909837,BC49171218
50585,Popkum Nation,Rural First Nations Reserve,No,Primary,6,ROSEDALE SUB,0.2,,ROS - Rosedale -> WAH - Wahleach,300,100,100,Yes,No,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Popkum 1,Popkum,585,No,49.2095,-121.7101,59090602000,5909,5909844,BC49201217
50586,Peters First Nation,Rural First Nations Reserve,No,Primary,8,RUBY CREEK CAPACITOR,0.1,,WAH - Wahleach -> BBR - Boston Bar,69,100,100,No,No,No ,No,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Peters 1,Peters,586,No,49.2939,-121.658,59090601100,5909,5909034,BC49281217
50587,Shxw'ow'hamel First Nation,Rural First Nations Reserve,No,Primary,3.4,RUBY CREEK CAPACITOR,0.9,,WAH - Wahleach -> BBR - Boston Bar,69,100,100,No,No,No ,No,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Ohamil 1,Shxw'ow'hamel,587,No,49.343,-121.6067,59090622000,5909,5909807,BC49351216
50588,Union Bar First Nation,Rural First Nations Reserve,No,Primary,1.9,AMERICAN CREEK CAPACITOR STN,0.1,,WAH - Wahleach -> BBR - Boston Bar,69,100,100,No,No,No ,No,Yes,Yes,Market Forces - TELUS Pure Fibre build,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Puckatholetchin 11,Union Bar,588,No,49.4352,-121.4381,59090626000,5909,5909808,BC49431214
50589,Yale (Yale First Nation),Rural First Nations Reserve,No,Primary,11.8,CHAPMANS CAPACITOR STN,0.1,,WAH - Wahleach -> BBR - Boston Bar,69,1,-1,No,Yes,No ,No,No,No,,No,Yes,,Yes,Yes,Market Forces,Yes,Yes,,,,,,,,,,,,,,,,,Yale Town No 1,Yale,589,No,49.5622,-121.426,59090803100,5909,5909016,BC49591214
50590,Bridge River,Rural First Nations Reserve,No,Primary,15,PAVILION SUB,1.7,,KLY - Kelly Lake -> CKY - Cheekye,500,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Lyttonnet - Lytton to Lillooet Bridge,,,Original,Original,,Original,,Original,,,Bridge River 1,Bridge River,590,No,50.7695,-121.9641,59310121000,5931,5931813,BC50771220
50591,Cayoose Creek,Rural First Nations Reserve,No,Primary,23.1,BRIDGE RIVER TERMINAL,0.2,,BR1 - Bridge R. GS#1 -> SON - Seton Lake,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Cayoosh Creek 1,Cayoose Creek,591,No,50.6743,-121.9341,59310138000,5931,5931814,BC50691219
50592,Xaxli'p,Rural First Nations Reserve,No,Primary,15.9,PAVILION SUB,0.9,,SON - Seton -> CRQ - Carquille,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Shaw - Connecting Canadian Communities - Whistler to Cache Creek,,,Original,Original,,Original,,Original,,,Fountain  1,Xaxli'p,592,No,50.7346,-121.8644,59310132000,5931,5931816,BC50711218
50593,T'it'q'et Nation,Rural First Nations Reserve,No,Primary,22.5,BRIDGE RIVER TERMINAL,0.2,,BR1 - Bridge R. GS#1 -> SON - Seton Lake,69,100,100,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Lillooet 1,T'it'q'et,593,No,50.6782,-121.9422,59310139000,5931,5931821,BC50661220
50594,Pavilion (Ts'kw'aylaxw First Nation),Rural First Nations Reserve,No,Primary,1.5,PAVILION SUB,0.2,,SON - Seton -> CRQ - Carquille,69,,,Yes,Yes,No ,Yes,No,Pending,Connecting BC Phase 2 Project,No,Pending,,No,Pending,,No,Pending,,Phase 2,,,Transport,Shaw - Connecting Canadian Communities - Whistler to Cache Creek,,,Original,Original,,Original,,Original,,,Pavilion 1,Ts'kw'aylaxw,594,No,50.8859,-121.819,59310129000,5931,5931829,BC50871218
50595,Shalalth (Tsal'alh),Rural First Nations Reserve,No,Secondary,2.7,BRIDGE RIVER TERMINAL,0.2,,BR1 - Bridge R. GS#1 -> SON - Seton Lake,69,1,-1,Yes,Yes,No ,No,No,No,,No,Yes,,No,Yes,,No,Yes,,,,,,,,,,,,,,,,,Slosh 1,Seton Lake,595,No,50.7292,-122.2144,59310145000,5931,5931831,BC50711222
50596,Osoyoos Nation,Rural First Nations Reserve,No,Primary,7.5,VASEUX TERMINAL,0.1,Private,NIC - Nicola -> VAS - Vaseux,500,10,10,No,No,No ,No,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,Osoyoos 1,Osoyoos,596,No,49.1847,-119.5366,59070303000,5907,5907802,BC49201196
