id,name,closest_community_id,closest_community_distance,Latitude,census_subdivision_id,Location Name,First Responders,Diagnostic Facilities,Timber Facilities,Civic Facilities,Airports,Port And Terminal,Customs Ports Of Entry,Local Govt Offices,Laboratory Service,Emergency Social Service Facilities,Pharmacies,Economic Projects,Hospitals,Service BC Locations,Schools,Clinics,Courts,Post Secondary Institutions,Research Centres,Public Library,Is within 50 km,Longitude,location_type_id,location_website
9737,No data available,,,55.10094205,5949814,No data available,,,,,,,,,,,,,,,,,,,,,,-127.8145025,21,
9740,No data available,,,55.09548878,5949816,No data available,,,,,,,,,,,,,,,,,,,,,,-128.068757,21,
10229,No data available,,,49.72303816,5924025,No data available,,,,,,,,,,,,,,,,,,,,,,-126.0889943,21,
9664,No data available,,,51.29838956,5939007,No data available,,,,,,,,,,,,,,,,,,,,,,-116.9632197,21,
9756,No data available,,,59.18841231,5957804,No data available,,,,,,,,,,,,,,,,,,,,,,-129.2228848,21,
9741,No data available,,,48.57805354,5917815,No data available,,,,,,,,,,,,,,,,,,,,,,-124.4064145,21,
9672,No data available,,,49.03066823,5905032,No data available,,,,,,,,,,,,,,,,,,,,,,-118.4466715,21,
9803,No data available,,,54.95090542,5951032,No data available,,,,,,,,,,,,,,,,,,,,,,-126.2095191,21,
9674,No data available,,,49.09414178,5905042,No data available,,,,,,,,,,,,,,,,,,,,,,-118.6784766,21,
9742,No data available,,,57.90360776,5949843,No data available,,,,,,,,,,,,,,,,,,,,,,-131.1757308,21,
9743,No data available,,,50.69445047,5943808,No data available,,,,,,,,,,,,,,,,,,,,,,-126.597423,21,
9744,No data available,,,55.2570246,5949811,No data available,,,,,,,,,,,,,,,,,,,,,,-127.5997176,21,
9747,No data available,,,48.87610242,5919801,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6930201,21,
9748,No data available,,,56.47932916,5955808,No data available,,,,,,,,,,,,,,,,,,,,,,-121.8688142,21,
9749,No data available,,,50.29509965,5933813,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6269285,21,
9750,No data available,,,50.14844832,5933803,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5200487,21,
9751,No data available,,,50.38726945,5937805,No data available,,,,,,,,,,,,,,,,,,,,,,-119.2335847,21,
10218,No data available,,,49.29774851,5909027,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7842824,21,
9574,No data available,,,55.25835536,5949022,No data available,,,,,,,,,,,,,,,,,,,,,,-127.648282,21,
9752,No data available,,,49.39508879,5923806,No data available,,,,,,,,,,,,,,,,,,,,,,-126.4726203,21,
9753,No data available,,,51.10737517,5933819,No data available,,,,,,,,,,,,,,,,,,,,,,-121.998965,21,
10236,No data available,,,48.51647503,5917049,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5059012,21,
9754,No data available,,,49.20775264,5909879,No data available,,,,,,,,,,,,,,,,,,,,,,-122.0245206,21,
9755,No data available,,,49.9485794,5924840,No data available,,,,,,,,,,,,,,,,,,,,,,-125.2428636,21,
10214,No data available,,,49.37995321,5909009,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4546826,21,
9763,No data available,,,50.91518119,5943836,No data available,,,,,,,,,,,,,,,,,,,,,,-127.9029799,21,
9764,No data available,,,50.92378621,5943809,No data available,,,,,,,,,,,,,,,,,,,,,,-126.8213385,21,
9765,No data available,,,50.03131597,5924806,No data available,,,,,,,,,,,,,,,,,,,,,,-127.3778037,21,
9546,No data available,,,54.39692465,5951034,No data available,,,,,,,,,,,,,,,,,,,,,,-126.6664951,21,
9857,No data available,,,56.02358779,5955025,No data available,,,,,,,,,,,,,,,,,,,,,,-122.0068641,21,
9766,No data available,,,50.95721026,5939802,No data available,,,,,,,,,,,,,,,,,,,,,,-119.6357138,21,
9684,No data available,,,56.79627179,5955812,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9083271,21,
9767,No data available,,,50.00187605,5909805,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5088311,21,
9768,No data available,,,50.27693267,5933833,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6007985,21,
9769,No data available,,,50.18860685,5933825,No data available,,,,,,,,,,,,,,,,,,,,,,-121.576579,21,
10159,No data available,,,50.5000846,5901039,No data available,,,,,,,,,,,,,,,,,,,,,,-116.0357462,21,
9770,No data available,,,49.54600069,5901802,No data available,,,,,,,,,,,,,,,,,,,,,,-115.5993215,21,
9771,No data available,,,57.83836903,5949832,No data available,,,,,,,,,,,,,,,,,,,,,,-129.9865864,21,
9772,No data available,,,48.94041276,5923807,No data available,,,,,,,,,,,,,,,,,,,,,,-125.5269748,21,
9773,No data available,,,54.74695162,5951830,No data available,,,,,,,,,,,,,,,,,,,,,,-127.015429,21,
9775,No data available,,,50.09258784,5933805,No data available,,,,,,,,,,,,,,,,,,,,,,-120.7570892,21,
9776,No data available,,,51.83540231,5941811,No data available,,,,,,,,,,,,,,,,,,,,,,-122.1691965,21,
9825,No data available,,,48.36129731,5917054,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5829727,21,
9826,No data available,,,48.52792735,5917056,No data available,,,,,,,,,,,,,,,,,,,,,,-124.0982262,21,
9777,No data available,,,49.96226296,5909819,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4850576,21,
9778,No data available,,,58.35580935,5959809,No data available,,,,,,,,,,,,,,,,,,,,,,-120.9075157,21,
10093,No data available,,,50.69420821,5933042,No data available,,,,,,,,,,,,,,,,,,,,,,-120.3276787,21,
9779,No data available,,,50.72968216,5933880,No data available,,,,,,,,,,,,,,,,,,,,,,-120.2572072,21,
9780,No data available,,,50.11383144,5933882,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5604196,21,
10062,No data available,,,49.9085502,5903023,No data available,,,,,,,,,,,,,,,,,,,,,,-116.9140815,21,
9781,No data available,,,51.68264703,5945803,No data available,,,,,,,,,,,,,,,,,,,,,,-127.2033121,21,
9782,No data available,,,49.20284642,5915830,No data available,,,,,,,,,,,,,,,,,,,,,,-122.6736839,21,
9783,No data available,,,49.19430515,5915813,No data available,,,,,,,,,,,,,,,,,,,,,,-122.6529115,21,
10171,No data available,,,49.88500899,5935010,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4402555,21,
10219,No data available,,,49.2812468,5909032,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7798859,21,
9694,No data available,,,49.20575841,5907009,No data available,,,,,,,,,,,,,,,,,,,,,,-119.8256388,21,
9790,No data available,,,48.73856615,5919808,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6108457,21,
10134,No data available,,,49.66787011,5901028,No data available,,,,,,,,,,,,,,,,,,,,,,-115.9827912,21,
9791,No data available,,,50.69362441,5943815,No data available,,,,,,,,,,,,,,,,,,,,,,-127.410965,21,
9792,No data available,,,55.35191671,5949813,No data available,,,,,,,,,,,,,,,,,,,,,,-127.6832586,21,
9793,No data available,,,53.97157599,5949803,No data available,,,,,,,,,,,,,,,,,,,,,,-128.6456667,21,
9794,No data available,,,52.58944354,5949802,No data available,,,,,,,,,,,,,,,,,,,,,,-128.5282626,21,
9553,No data available,,,53.97008301,5949005,No data available,,,,,,,,,,,,,,,,,,,,,,-128.7258781,21,
9612,No data available,,,56.03980036,5949039,No data available,,,,,,,,,,,,,,,,,,,,,,-129.345854,21,
9589,No data available,,,55.35613348,5949028,No data available,,,,,,,,,,,,,,,,,,,,,,-127.8281488,21,
9556,No data available,,,54.55577341,5949013,No data available,,,,,,,,,,,,,,,,,,,,,,-128.607907,21,
9558,No data available,,,53.23900486,5949020,No data available,,,,,,,,,,,,,,,,,,,,,,-128.5601373,21,
9613,No data available,,,57.38992,5949041,No data available,,,,,,,,,,,,,,,,,,,,,,-130.8715636,21,
9557,No data available,,,54.50959206,5949018,No data available,,,,,,,,,,,,,,,,,,,,,,-128.5343512,21,
9611,No data available,,,58.5022894,5949038,No data available,,,,,,,,,,,,,,,,,,,,,,-129.9889578,21,
9795,No data available,,,54.60990919,5949844,No data available,,,,,,,,,,,,,,,,,,,,,,-128.4241292,21,
9804,No data available,,,54.52744858,5949804,No data available,,,,,,,,,,,,,,,,,,,,,,-128.674888,21,
9808,No data available,,,50.20098799,5933823,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5711984,21,
9811,No data available,,,50.22759272,5933829,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5769888,21,
9818,No data available,,,50.26196382,5933831,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5722561,21,
9820,No data available,,,49.29379034,5923822,No data available,,,,,,,,,,,,,,,,,,,,,,-124.8947947,21,
9821,No data available,,,50.23640995,5933832,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5761855,21,
9822,No data available,,,50.36378591,5933861,No data available,,,,,,,,,,,,,,,,,,,,,,-121.238394,21,
9823,No data available,,,53.09121334,5941833,No data available,,,,,,,,,,,,,,,,,,,,,,-124.4909821,21,
9824,No data available,,,49.63643188,5901803,No data available,,,,,,,,,,,,,,,,,,,,,,-115.7338227,21,
9963,No data available,,,49.10033346,5905026,No data available,,,,,,,,,,,,,,,,,,,,,,-117.5828719,21,
9830,No data available,,,49.1339095,5905030,No data available,,,,,,,,,,,,,,,,,,,,,,-117.8852196,21,
9675,No data available,,,49.13422646,5905050,No data available,,,,,,,,,,,,,,,,,,,,,,-118.2043903,21,
9676,No data available,,,49.40670025,5905052,No data available,,,,,,,,,,,,,,,,,,,,,,-118.4523696,21,
9692,No data available,,,49.41430329,5905054,No data available,,,,,,,,,,,,,,,,,,,,,,-118.9436306,21,
9829,No data available,,,49.87114166,5909806,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4532572,21,
9840,No data available,,,49.74265416,5931802,No data available,,,,,,,,,,,,,,,,,,,,,,-123.14039,21,
9841,No data available,,,54.56274032,5949805,No data available,,,,,,,,,,,,,,,,,,,,,,-128.4669524,21,
9844,No data available,,,53.42276446,5947806,No data available,,,,,,,,,,,,,,,,,,,,,,-129.2602897,21,
9845,No data available,,,53.42802377,5947802,No data available,,,,,,,,,,,,,,,,,,,,,,-129.2487576,21,
9846,No data available,,,54.4932152,5949807,No data available,,,,,,,,,,,,,,,,,,,,,,-128.58432,21,
9847,No data available,,,50.42396079,5933834,No data available,,,,,,,,,,,,,,,,,,,,,,-121.3179005,21,
9848,No data available,,,49.16384967,5909821,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9796967,21,
9536,No data available,,,48.97826718,5919021,No data available,,,,,,,,,,,,,,,,,,,,,,-123.808399,21,
9849,No data available,,,49.18469609,5909880,No data available,,,,,,,,,,,,,,,,,,,,,,-122.0762736,21,
9526,No data available,,,50.07712406,5935016,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3997562,21,
9813,No data available,,,48.82338137,5919016,No data available,,,,,,,,,,,,,,,,,,,,,,-124.0604677,21,
9850,No data available,,,53.92368551,5951813,No data available,,,,,,,,,,,,,,,,,,,,,,-124.1851967,21,
10234,No data available,,,48.45064936,5917044,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5302606,21,
9745,No data available,,,49.09387854,5915001,No data available,,,,,,,,,,,,,,,,,,,,,,-122.572039,21,
9746,No data available,,,49.09869552,5915002,No data available,,,,,,,,,,,,,,,,,,,,,,-122.659744,21,
9851,No data available,,,49.18749148,5909856,No data available,,,,,,,,,,,,,,,,,,,,,,-122.4185213,21,
10145,No data available,,,49.23191578,5921008,No data available,,,,,,,,,,,,,,,,,,,,,,-124.100148,21,
9852,No data available,,,54.48033335,5947809,No data available,,,,,,,,,,,,,,,,,,,,,,-130.3910211,21,
9853,No data available,,,51.41695529,5941876,No data available,,,,,,,,,,,,,,,,,,,,,,-124.0707732,21,
9854,No data available,,,59.93095907,5957814,No data available,,,,,,,,,,,,,,,,,,,,,,-128.5031015,21,
9839,No data available,,,50.68298233,5931026,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9177244,21,
9855,No data available,,,50.68971988,5931821,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9543832,21,
9657,No data available,,,49.46258503,5915065,No data available,,,,,,,,,,,,,,,,,,,,,,-123.2378798,21,
9875,No data available,,,51.85246569,5941885,No data available,,,,,,,,,,,,,,,,,,,,,,-122.090593,21,
10033,No data available,,,50.4865932,5933035,No data available,,,,,,,,,,,,,,,,,,,,,,-121.0281249,21,
9876,No data available,,,51.46979287,5941808,No data available,,,,,,,,,,,,,,,,,,,,,,-123.9357696,21,
9877,No data available,,,51.13425371,5933888,No data available,,,,,,,,,,,,,,,,,,,,,,-120.1259076,21,
9883,No data available,,,50.8822647,5933836,No data available,,,,,,,,,,,,,,,,,,,,,,-121.4897979,21,
9757,No data available,,,59.92433696,5957813,No data available,,,,,,,,,,,,,,,,,,,,,,-128.4975704,21,
9888,No data available,,,49.1180203,5907801,No data available,,,,,,,,,,,,,,,,,,,,,,-119.7383703,21,
9893,No data available,,,49.3517058,5909810,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6133424,21,
9894,No data available,,,49.40351486,5907850,No data available,,,,,,,,,,,,,,,,,,,,,,-120.2291014,21,
9511,No data available,,,50.24977802,5937005,No data available,,,,,,,,,,,,,,,,,,,,,,-118.9724637,21,
9895,No data available,,,49.09458156,5919813,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6772534,21,
10010,No data available,,,50.22582531,5933015,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5708048,21,
9896,No data available,,,50.44075067,5933839,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7147799,21,
9897,No data available,,,50.42645206,5933840,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7086951,21,
9899,No data available,,,50.30677603,5933841,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6498174,21,
9900,No data available,,,50.27207489,5933842,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6249174,21,
9869,No data available,,,55.31410356,5953033,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1472702,21,
9901,No data available,,,48.99526637,5923810,No data available,,,,,,,,,,,,,,,,,,,,,,-125.3801054,21,
9905,No data available,,,48.80775027,5919814,No data available,,,,,,,,,,,,,,,,,,,,,,-124.6688311,21,
9906,No data available,,,48.62034092,5919815,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5301977,21,
10123,No data available,,,49.26186384,5915075,No data available,,,,,,,,,,,,,,,,,,,,,,-122.516214,21,
9907,No data available,,,50.81922329,5933872,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6648521,21,
9908,No data available,,,49.27735526,5923808,No data available,,,,,,,,,,,,,,,,,,,,,,-126.0584283,21,
9762,No data available,,,54.02004674,5947023,No data available,,,,,,,,,,,,,,,,,,,,,,-132.1070345,21,
9909,No data available,,,54.03954371,5947803,No data available,,,,,,,,,,,,,,,,,,,,,,-132.1780265,21,
9910,No data available,,,49.00521668,5915825,No data available,,,,,,,,,,,,,,,,,,,,,,-122.4763017,21,
9911,No data available,,,49.10883337,5909878,No data available,,,,,,,,,,,,,,,,,,,,,,-122.3512174,21,
9866,No data available,,,53.30670317,5953012,No data available,,,,,,,,,,,,,,,,,,,,,,-120.1668662,21,
9912,No data available,,,50.65810414,5931823,No data available,,,,,,,,,,,,,,,,,,,,,,-121.8989919,21,
9913,No data available,,,54.96241554,5953802,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0524859,21,
9914,No data available,,,49.17491505,5915816,No data available,,,,,,,,,,,,,,,,,,,,,,-122.5650957,21,
10007,No data available,,,50.11285116,5933006,No data available,,,,,,,,,,,,,,,,,,,,,,-120.7752772,21,
9915,No data available,,,56.36689267,5955850,No data available,,,,,,,,,,,,,,,,,,,,,,-125.4186506,21,
10194,No data available,,,48.3736254,5917042,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5659185,21,
10082,No data available,,,49.36688929,5915020,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0661166,21,
9916,No data available,,,52.15022465,5941879,No data available,,,,,,,,,,,,,,,,,,,,,,-123.9148938,21,
9673,No data available,,,49.00888305,5905037,No data available,,,,,,,,,,,,,,,,,,,,,,-118.7990516,21,
9815,No data available,,,49.23243591,5909056,No data available,,,,,,,,,,,,,,,,,,,,,,-122.3425972,21,
9917,No data available,,,49.31540745,5915807,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0885523,21,
9918,No data available,,,50.70464413,5931833,No data available,,,,,,,,,,,,,,,,,,,,,,-122.2802603,21,
9919,No data available,,,54.45437277,5951849,No data available,,,,,,,,,,,,,,,,,,,,,,-124.2685052,21,
9527,No data available,,,49.07795114,5905009,No data available,,,,,,,,,,,,,,,,,,,,,,-117.5905831,21,
9920,No data available,,,55.01167473,5949817,No data available,,,,,,,,,,,,,,,,,,,,,,-127.3237214,21,
9921,No data available,,,50.3250326,5931843,No data available,,,,,,,,,,,,,,,,,,,,,,-122.6804145,21,
9882,No data available,,,51.11484076,5943037,No data available,,,,,,,,,,,,,,,,,,,,,,-126.2951216,21,
9879,No data available,,,50.60439351,5943027,No data available,,,,,,,,,,,,,,,,,,,,,,-128.2507014,21,
9880,No data available,,,50.56291255,5943031,No data available,,,,,,,,,,,,,,,,,,,,,,-127.3739573,21,
9881,No data available,,,50.28804968,5943033,No data available,,,,,,,,,,,,,,,,,,,,,,-126.5518642,21,
9922,No data available,,,49.22945435,5915803,No data available,,,,,,,,,,,,,,,,,,,,,,-123.2074553,21,
9923,No data available,,,49.06681245,5915810,No data available,,,,,,,,,,,,,,,,,,,,,,-123.1250416,21,
9924,No data available,,,54.43127133,5951803,No data available,,,,,,,,,,,,,,,,,,,,,,-124.2467285,21,
9890,No data available,,,50.24996769,5903050,No data available,,,,,,,,,,,,,,,,,,,,,,-117.7975675,21,
9638,No data available,,,49.1788992,5921007,No data available,,,,,,,,,,,,,,,,,,,,,,-123.9542924,21,
10167,No data available,,,49.08705425,5921010,No data available,,,,,,,,,,,,,,,,,,,,,,-123.8362102,21,
10168,No data available,,,49.16438515,5921014,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6712439,21,
10169,No data available,,,49.1649086,5921016,No data available,,,,,,,,,,,,,,,,,,,,,,-124.1573816,21,
10047,No data available,,,49.30612694,5921030,No data available,,,,,,,,,,,,,,,,,,,,,,-124.1591556,21,
10177,No data available,,,49.2783717,5921032,No data available,,,,,,,,,,,,,,,,,,,,,,-124.4635449,21,
10178,No data available,,,49.37750227,5921034,No data available,,,,,,,,,,,,,,,,,,,,,,-124.4047377,21,
10179,No data available,,,49.3867594,5921036,No data available,,,,,,,,,,,,,,,,,,,,,,-124.6963891,21,
9925,No data available,,,49.12421309,5921807,No data available,,,,,,,,,,,,,,,,,,,,,,-123.8799868,21,
9926,No data available,,,49.15049697,5921804,No data available,,,,,,,,,,,,,,,,,,,,,,-123.9291504,21,
9927,No data available,,,49.25196607,5921805,No data available,,,,,,,,,,,,,,,,,,,,,,-124.1235488,21,
9928,No data available,,,54.07957772,5951802,No data available,,,,,,,,,,,,,,,,,,,,,,-124.5972582,21,
9932,No data available,,,52.95431317,5941837,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5836443,21,
9933,No data available,,,50.70345358,5931826,No data available,,,,,,,,,,,,,,,,,,,,,,-122.2983984,21,
9934,No data available,,,55.04740923,5951846,No data available,,,,,,,,,,,,,,,,,,,,,,-126.3238627,21,
9935,No data available,,,51.42208825,5933886,No data available,,,,,,,,,,,,,,,,,,,,,,-120.1989508,21,
9936,No data available,,,50.10804947,5933896,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5544515,21,
9979,No data available,,,49.48021139,5903015,No data available,,,,,,,,,,,,,,,,,,,,,,-117.3664278,21,
9937,No data available,,,49.91029765,5924843,No data available,,,,,,,,,,,,,,,,,,,,,,-125.2092648,21,
9938,No data available,,,50.54511373,5931844,No data available,,,,,,,,,,,,,,,,,,,,,,-122.4802974,21,
9939,No data available,,,50.54327967,5931827,No data available,,,,,,,,,,,,,,,,,,,,,,-121.786181,21,
9940,No data available,,,50.77080993,5933898,No data available,,,,,,,,,,,,,,,,,,,,,,-119.7427714,21,
9941,No data available,,,50.30674129,5931812,No data available,,,,,,,,,,,,,,,,,,,,,,-122.6486816,21,
10064,No data available,,,49.98925797,5903032,No data available,,,,,,,,,,,,,,,,,,,,,,-117.3768959,21,
9588,No data available,,,55.23661344,5949024,No data available,,,,,,,,,,,,,,,,,,,,,,-127.5951471,21,
9942,No data available,,,48.44533711,5917812,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4236689,21,
10144,No data available,,,49.20808996,5915029,No data available,,,,,,,,,,,,,,,,,,,,,,-122.9193019,21,
9943,No data available,,,50.44728386,5933848,No data available,,,,,,,,,,,,,,,,,,,,,,-121.7008844,21,
9944,No data available,,,50.2088448,5933850,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5861107,21,
9945,No data available,,,50.20897942,5933806,No data available,,,,,,,,,,,,,,,,,,,,,,-120.460819,21,
9946,No data available,,,50.18615326,5933807,No data available,,,,,,,,,,,,,,,,,,,,,,-120.8414961,21,
9947,No data available,,,50.26357939,5933851,No data available,,,,,,,,,,,,,,,,,,,,,,-121.401835,21,
9948,No data available,,,50.58258898,5943835,No data available,,,,,,,,,,,,,,,,,,,,,,-126.9270625,21,
9610,No data available,,,55.10752529,5949035,No data available,,,,,,,,,,,,,,,,,,,,,,-129.431242,21,
9949,No data available,,,50.32999559,5933870,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6596845,21,
9950,No data available,,,50.24957273,5933852,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5989374,21,
9951,No data available,,,50.18683161,5933808,No data available,,,,,,,,,,,,,,,,,,,,,,-121.0661897,21,
9952,No data available,,,54.02084802,5951832,No data available,,,,,,,,,,,,,,,,,,,,,,-124.0749217,21,
9953,No data available,,,50.78435451,5939803,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3228305,21,
9760,No data available,,,54.47364203,5947016,No data available,,,,,,,,,,,,,,,,,,,,,,-130.2421092,21,
9761,No data available,,,53.69656252,5947021,No data available,,,,,,,,,,,,,,,,,,,,,,-130.0575918,21,
9787,No data available,,,53.9444605,5947027,No data available,,,,,,,,,,,,,,,,,,,,,,-132.0687648,21,
9789,No data available,,,52.65768787,5947032,No data available,,,,,,,,,,,,,,,,,,,,,,-131.6147055,21,
9819,No data available,,,48.84003764,5919008,No data available,,,,,,,,,,,,,,,,,,,,,,-123.6942816,21,
9697,No data available,,,50.31216187,5937017,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4974259,21,
9698,No data available,,,50.34284099,5937021,No data available,,,,,,,,,,,,,,,,,,,,,,-119.1012957,21,
9699,No data available,,,50.15817081,5937022,No data available,,,,,,,,,,,,,,,,,,,,,,-118.8733024,21,
9700,No data available,,,50.30913597,5937023,No data available,,,,,,,,,,,,,,,,,,,,,,-118.4535027,21,
9512,No data available,,,50.67140483,5937041,No data available,,,,,,,,,,,,,,,,,,,,,,-118.7611784,21,
10225,No data available,,,48.65762194,5917005,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4429888,21,
9954,No data available,,,55.48303909,5951848,No data available,,,,,,,,,,,,,,,,,,,,,,-125.9694743,21,
9955,No data available,,,51.29148143,5933887,No data available,,,,,,,,,,,,,,,,,,,,,,-120.1552506,21,
9639,No data available,,,49.31474344,5915051,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0719884,21,
10210,No data available,,,49.36154969,5915046,No data available,,,,,,,,,,,,,,,,,,,,,,-123.0029529,21,
9774,No data available,,,59.08033528,5959007,No data available,,,,,,,,,,,,,,,,,,,,,,-123.4334862,21,
9956,No data available,,,48.8991065,5923809,No data available,,,,,,,,,,,,,,,,,,,,,,-124.9902579,21,
9957,No data available,,,50.25781292,5933853,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5890875,21,
9662,No data available,,,48.43000321,5917030,No data available,,,,,,,,,,,,,,,,,,,,,,-123.3079136,21,
9958,No data available,,,49.98962668,5924833,No data available,,,,,,,,,,,,,,,,,,,,,,-126.9405679,21,
9965,No data available,,,49.33843992,5909807,No data available,,,,,,,,,,,,,,,,,,,,,,-121.6061151,21,
9966,No data available,,,50.31592276,5937801,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3605785,21,
9967,No data available,,,50.44570563,5939804,No data available,,,,,,,,,,,,,,,,,,,,,,-119.3426908,21,
9843,No data available,,,49.05902263,5907022,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4551639,21,
9862,No data available,,,49.0759682,5907026,No data available,,,,,,,,,,,,,,,,,,,,,,-119.7466939,21,
9863,No data available,,,49.20036897,5907028,No data available,,,,,,,,,,,,,,,,,,,,,,-119.458563,21,
10212,No data available,,,49.37257988,5907047,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4100556,21,
10088,No data available,,,49.63301532,5907049,No data available,,,,,,,,,,,,,,,,,,,,,,-119.5176241,21,
9885,No data available,,,49.61503231,5907051,No data available,,,,,,,,,,,,,,,,,,,,,,-119.8728604,21,
9886,No data available,,,49.23819104,5907053,No data available,,,,,,,,,,,,,,,,,,,,,,-120.0769741,21,
9887,No data available,,,49.46903202,5907055,No data available,,,,,,,,,,,,,,,,,,,,,,-120.5681746,21,
10087,No data available,,,49.3735962,5907048,No data available,,,,,,,,,,,,,,,,,,,,,,-119.7525174,21,
9842,No data available,,,49.18444962,5907014,No data available,,,,,,,,,,,,,,,,,,,,,,-119.5500298,21,
9968,No data available,,,53.99086442,5951819,No data available,,,,,,,,,,,,,,,,,,,,,,-125.8544908,21,
9627,No data available,,,51.64133871,5941005,No data available,,,,,,,,,,,,,,,,,,,,,,-121.3127407,21,
9969,No data available,,,49.17638831,5923813,No data available,,,,,,,,,,,,,,,,,,,,,,-125.9109844,21,
9970,No data available,,,50.59917891,5933846,No data available,,,,,,,,,,,,,,,,,,,,,,-121.3213038,21,
9693,No data available,,,49.02635053,5907005,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4706171,21,
9971,No data available,,,49.15056153,5907802,No data available,,,,,,,,,,,,,,,,,,,,,,-119.4898204,21,
9972,No data available,,,49.01848863,5919816,No data available,,,,,,,,,,,,,,,,,,,,,,-123.8576802,21,
9973,No data available,,,54.33134341,5951820,No data available,,,,,,,,,,,,,,,,,,,,,,-125.8878505,21,
9974,No data available,,,50.23700764,5933855,No data available,,,,,,,,,,,,,,,,,,,,,,-121.5927569,21,
9975,No data available,,,50.12198396,5909852,No data available,,,,,,,,,,,,,,,,,,,,,,-122.5277212,21,
10028,No data available,,,49.31867169,5921018,No data available,,,,,,,,,,,,,,,,,,,,,,-124.3042141,21,
9976,No data available,,,50.65102771,5931828,No data available,,,,,,,,,,,,,,,,,,,,,,-121.9118143,21,
9977,No data available,,,50.6163011,5933854,No data available,,,,,,,,,,,,,,,,,,,,,,-121.315805,21,
9978,No data available,,,49.98788635,5933809,No data available,,,,,,,,,,,,,,,,,,,,,,-120.9622006,21,
9985,No data available,,,50.88361417,5931829,No data available,,,,,,,,,,,,,,,,,,,,,,-121.8438266,21,
9903,No data available,,,57.07658188,5955040,No data available,,,,,,,,,,,,,,,,,,,,,,-123.5167025,21,
9904,No data available,,,56.23586073,5955042,No data available,,,,,,,,,,,,,,,,,,,,,,-120.782401,21,
10250,No data available,,,55.05249881,5955021,No data available,,,,,,,,,,,,,,,,,,,,,,-120.4202762,21,
9856,No data available,,,55.59639236,5955023,No data available,,,,,,,,,,,,,,,,,,,,,,-121.859541,21,
9505,No data available,,,49.77534017,5935018,No data available,,,,,,,,,,,,,,,,,,,,,,-119.738877,21,
9835,No data available,,,50.31511751,5931012,No data available,,,,,,,,,,,,,,,,,,,,,,-122.8727972,21,
9986,No data available,,,50.48673506,5933857,No data available,,,,,,,,,,,,,,,,,,,,,,-121.2668399,21,
